text,label
i feel petty posting with my own complaints right now because its not like i was kidnapped when i was years old and forced to make easter creme eggs for the rest of my life,3
i feel this triumphant pride as i stand at the counter like i am achieving some high level male honor because i am a female doing this a redhead to boot,1
i feel jealous on sumthg tat i thk of,3
i use this day and night and sometimes when i feel my face is really dirty ill use this img height id irc mi src http c,0
i feel their energy i feel a joyful sweet enthusiasm for life,1
im a lover and a listener i just cuddle and listen and i cant do the cuddle thing so i feel a bit listless,0
i was feeling quite stressed wondering if he would be able to look after bb during my run and if not what was i going to do,0
i think it is possible maybe i am denying it maybe i am not opening myself up to the whole possibility maybe it is only just now i have realised that it is possible to give a man men that power over me to make me feel shaken in my leather sandals,4
i want to share about a wonderful organization that i feel extremely passionate about,2
im feeling hopelessly restless,4
i feel less intelligent after watching this,1
i feel like getting away from all the friendly tasty goodness that seems to abound in santa cruz including the unseen ambient pot smoke that always makes me so lazy i swear when i visit the laid back town a visit to the university s university of california santa cruz renowned a href http www,1
i feel so special amp blessed to have my caring amp creative family,1
i love lots of different kinds of sports and love hanging out with my friends in my free time i also have an unhealthy up session with greys anatomy im feeling ecstatic about being in ty,1
