text,label
"*sniff sniff* I want thie App for my iPhone but it's only in America. Free Anime, Games shows and more for you iPhone = Win. But no UK =",5
i feel unsure because my financial future thanks to the stupid law is at this point partly dependent on js integrity rejected and jilted by j after we took vows unsure and even a little worried about getting passport ability to do so,4
i feel a bit nostalgic as i wonder where my passion for writing a blog times a week has gone,2
Sometimes I could swear I really am insane.,5
i hope you get that butterflies feeling again one day because it was really fantastic,1
i feel agitated and jumpy and like i just ate a bottle of caffeine pills,4
i didn t really know many other ill people but nowadays i do and i m so glad that i do knowing other people in a similar position people who truly get how you feel is a wonderful thing,1
im referring to a comment in the pattern right now not feeling that divine really since i probably was born with a set of dpns in my hands,1
It's a really warm day in Seattle! My reeses chocolate is melting!!!,5
@bombchelle512 happy birthday  and @joemwestbrook congrats  wish you were here for your lady..ill take care of her;),2
@chelsii56 hey Chelsea!  Is Your Arm hurtig from the vaccines we had todayyy?  loveeya,2
i feel truly successful that brooklyn has been able to latch on and has had no problem going from breast to bottle and back again without skipping a beat,1
i suppose if one were to love someone one would feel doubtful,4
Enjoying time with the g/f,2
@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong),2
i am ready to cry because i feel such a sweet presence of the ruach hakodesh the holy spirit in my room with me right now,1
i read which i feel i didn t need to read makes me a little grumpy,3
i feel i have been too damn considerate of others in the area of interpretations,2
i feel defeated loss and confused,0
i feel for him and im sympathetic because i have known people who have struggled with alcohol and drug addiction,2
@CainAndrews awwwh u stuck in traffic  booo!,5
i have a feeling hell be a casual favorite if blue or red are heavy colors at your casual tables otherwise i could see it in tournament decks while red is popular and possibly when if blue steps in its place one zendikar block rotates out,1
@megspptc Okay will work on that too but please remind me again,5
Migranes suck....Especially when the kids are suddenly hyper.,4
i feel offended by those books in which they take you for an idiot thats a tv reality attitude,3
im glad that peter doesnt feel threatened or concerned by my recent interest in decidedly egalitarian almost feminist christian blogs jonalyn finchers a href http soulation,4
i was feeling very defeated and like i just couldnt continue so i reluctantly asked for an epidural,0
@ddlovato  i just saw your performance on the ellen show. we're so behind in australia  you were AMAZING and have such a wonderful voice!,2
i then immediately have feelings of guilt for having those selfish thoughts and my practical side appears how could i do that who would take care of the kids and my parents,3
Doh! I was hoping to get a book for the missus but exclusive books are closed,4
i feel jealous of everyone who has the chance to meet you everyday,3
im not sure if anyone else is like this but especially when im feeling low i dont particularly want to wear vintage clothing,0
taylor swift's &quot;you belong with me&quot; is so amazing. love the mv!,2
i got home feeling exhausted and discouraged,0
i kept all the money then i would feel greedy,3
i will ever feel i admired virtually everything about you,2
i think about talking to a lawyer and finishing this i feel anxious,4
@xxmarypoppinsxx OMG!!! That's a nightmare,5
i reckon this is fair enough yes the queen is their monarch but they are so geographically removed from her and her presence that i appreciate that many australians may feel more loyal to their country and own communities than to the queen herself,2
